SL,Country,Division,District,Upazila,Union,Ward No,Name of SK/SHW,Desig.,Name of SS,Village Name (English),"Village Name 
(Bangla)","Village 
Code",Latitude,Longitute,Population,HH Number,"2026 
(Active LLINs)","2025
(Active LLINs)","2024
(Active LLINs)",January,February,March,April,May,June,July,August,September,October,November,December,"Name of
 MMW, 
Health 
post &
CHW(C)","Village 
Distance
 from 
upazila office (KM)","Name of Border
 with others
 country","Others
 Activities
(TDA/Dev care)"
11,Bangladesh,Chattogram,Cox's Bazar,Chakaria,B.M Char,8,Johar Yeasmin,,,Paharia para,,,,,3984,750,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
12,Bangladesh,Chattogram,Cox's Bazar,Chakaria,B.M Char,9,Johar Yeasmin,,,Bazar para,,,,,1989,370,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
13,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Badarkhali,1,Selina Aktar,,,Demushia para,,,,,3128,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
14,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Badarkhali,1,Selina Aktar,,,Majher para,,,,,1735,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
15,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Badarkhali,2,Selina Aktar,,,Noya para,,,,,2900,536,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
16,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Badarkhali,2,Selina Aktar,,,Tessa para,,,,,2448,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
17,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Badarkhali,3,Selina Aktar,,,Kutubdia para,,,,,2551,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
18,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Badarkhali,3,Selina Aktar,,,Pukuria para,,,,,1519,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
19,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Badarkhali,4,Najma Sultana,,,Bazar para,,,,,1655,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
20,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Badarkhali,4,Najma Sultana,,,khalkhacha Para,,,,,1673,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
21,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Badarkhali,4,Najma Sultana,,,Tutiakhali para,,,,,1739,478,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
22,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Badarkhali,5,Najma Sultana,,,Dotinankhali,,,,,903,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
23,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Badarkhali,5,Najma Sultana,,,Lombakhali,,,,,2636,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
24,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Badarkhali,5,Najma Sultana,,,Uttar Mognama para,,,,,1262,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
25,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Badarkhali,6,Najma Sultana,,,Ajom Nogor para,,,,,696,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
26,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Badarkhali,6,Najma Sultana,,,Mognamapara,,,,,2741,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
27,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Badarkhali,6,Najma Sultana,,,Mohoru jura para,,,,,1155,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
28,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Badarkhali,7,Jesmin Aktar,,,Bherua Khali para,,,,,998,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
29,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Badarkhali,7,Jesmin Aktar,,,Satdalia para,,,,,3123,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
30,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Badarkhali,8,Jesmin Aktar,,,Bherua Khali para,,,,,1065,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
31,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Badarkhali,8,Jesmin Aktar,,,Purbo Pukuria,,,,,2067,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
32,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Badarkhali,8,Jesmin Aktar,,,Senua para,,,,,943,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
33,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Badarkhali,9,Jesmin Aktar,,,Napitkhali para,,,,,1889,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
34,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Badarkhali,9,Jesmin Aktar,,,Senua para,,,,,3915,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
35,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,1,Thamina Aktar,,,Dengiakata,,,,,2033,356,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
36,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,2,Setu Day,,,Hindu para,,,,,764,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
37,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,2,Setu Day,,,Khairati para,,,,,663,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
38,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,2,Setu Day,,,Noya para,,,,,346,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
39,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,2,Setu Day,,,Rasulabad,,,,,1351,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
40,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,2,Setu Day,,,Uttar para,,,,,772,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
41,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,3,Miskatul Junnata,,,Chanchuri para,,,,,2192,404,0,937,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
42,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,3,Gulshan Jannata,,,Katakhali,,,,,235,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
43,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,3,Miskatul Junnata,,,Khairati para,,,,,1112,209,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
44,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,3,Miskatul Junnata,,,Maij para,,,,,1269,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
45,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,3,Gulshan Jannata,,,Mohajer para,,,,,2586,489,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
46,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,3,Miskatul Junnata,,,Villager para,,,,,3410,637,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
47,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,4,Gulshan Jannata,,,Alamnogor,,,,,2209,441,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
48,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,4,Gulshan Jannata,,,Bangla para,,,,,2478,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
49,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,4,Gulshan Jannata,,,Telliakata,,,,,653,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
50,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,5,Thamina Aktar,,,Baniar chara,,,,,2890,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
51,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,5,Thamina Aktar,,,Chader baper para,,,,,747,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
52,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,5,Thamina Aktar,,,Fokir para,,,,,414,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
53,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,5,Thamina Aktar,,,Mahamud Nogor,,,,,1145,224,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
54,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,5,Thamina Aktar,,,Pahartali,,,,,1156,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
55,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,5,Thamina Aktar,,,Sikdar para,,,,,646,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
56,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,6,Setu Day,,,Fatey Ali Sikdar para,,,,,1319,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
57,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,6,Setu Day,,,Madracha para,,,,,330,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
58,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,6,Setu Day,,,Miaji para,,,,,342,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
59,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,6,Setu Day,,,Sorar purbokul,,,,,981,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
60,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,7,Bulbul Jannata,,,Bibirkhil,,,,,3044,607,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
61,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,7,Bulbul Jannata,,,Deboltali,,,,,671,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
62,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,7,Bulbul Jannata,,,Dorgamura,,,,,456,90,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
63,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,7,Bulbul Jannata,,,Mosniakata,,,,,2601,526,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
64,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,8,Bulbul Jannata,,,Khajanogor,,,,,1046,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
65,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,8,Morzina Begum,,,Miaji para,,,,,660,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
66,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,8,Bulbul Jannata,,,Mura para,,,,,2087,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
67,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,8,Morzina Begum,,,Sabuj para,,,,,2349,454,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
68,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,9,Morzina Begum,,,Dokhin para,,,,,1086,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
69,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,9,Morzina Begum,,,Poschim para,,,,,2388,456,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
70,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,9,Morzina Begum,,,Sardar para,,,,,656,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
71,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Baritali,9,Morzina Begum,,,Sikdar para,,,,,1033,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
72,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Bomubilchari,1,Raseda Begum,,,Poshcim para,,,,,1720,342,0,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
73,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Bomubilchari,2,Tanjina Aktar,,,Maij para,,,,,702,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
74,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Bomubilchari,2,Tanjina Aktar,,,Matiatali,,,,,666,136,0,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
75,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Bomubilchari,3,Tanjina Aktar,,,Purbo para,,,,,1039,153,0,635,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
76,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Bomubilchari,4,Shahana Aktar,,,Moulovi para,,,,,388,95,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
77,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Bomubilchari,4,Shahana Aktar,,,Noya para,,,,,939,187,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
78,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Bomubilchari,4,Shahana Aktar,,,Panisharbil,,,,,648,145,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
79,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Bomubilchari,5,Shahana Aktar,,,Hapejia para,,,,,773,169,0,489,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
80,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Bomubilchari,6,Raseda Begum,,,Bomurkul,,,,,754,146,0,477,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
81,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Bomubilchari,6,Raseda Begum,,,Bomurkul Piya jiri,,,,,252,61,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
82,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Bomubilchari,7,Fahimida Jannata,,,Pukuriakhula,,,,,966,212,0,500,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
83,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Bomubilchari,8,Fahimida Jannata,,,Fadukhula,,,,,1004,238,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
84,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Bomubilchari,9,Fahimida Jannata,,,Nandirbil,,,,,861,239,0,451,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
85,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Chringa,1,Monoara Beagum,,,Palakata,,,,,3081,633,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
86,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Chringa,2,Monoara Beagum,,,Moulovi Aktar para,,,,,1814,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
87,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Chringa,3,Monoara Beagum,,,Buripukur,,,,,2392,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
88,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Chringa,4,Monoara Beagum,,,Buripukur,,,,,2681,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
89,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Chringa,5,Taslima Zannat,,,Purba Sawdagarghuna,,,,,2114,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
90,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Chringa,6,Taslima Zannat,,,Moddam  Sawdagarghuna,,,,,2096,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
91,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Chringa,7,Taslima Zannat,,,Poshchim Sawdagarghuna,,,,,1927,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
92,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Chringa,8,Monoara Beagum,,,Poshchim Charandip,,,,,3394,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
93,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Chringa,9,Taslima Zannat,,,Purba Charandip,,,,,3178,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
94,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Demushia,1,Umme Salma,,,Musa para,,,,,637,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
95,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Demushia,1,Umme Salma,,,Noya para,,,,,786,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
96,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Demushia,2,Umme Salma,,,Jamidar para,,,,,2331,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
97,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Demushia,3,Setara Begum,,,Hetalia para,,,,,1395,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
98,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Demushia,4,Setara Begum,,,120 Tikka Para,,,,,3353,711,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
99,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Demushia,5,Setara Begum,,,Tecssa para,,,,,1534,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
100,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Demushia,6,Setara Begum,,,Gondi Para,,,,,1713,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
101,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Demushia,7,Umme Salma,,,Daskhali para,,,,,1585,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
102,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Demushia,7,Umme Salma,,,Khas para,,,,,1284,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
103,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Demushia,8,Umme Salma,,,Ammar dera para,,,,,1680,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
104,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Demushia,9,Umme Salma,,,Bazar para,,,,,1194,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
105,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Dulahajara,1,Jhinu Nath,,,Ringvong,,,,,8992,1820,0,489,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
106,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Dulahajara,2,Razia Begum,,,Domkhali,,,,,4239,862,0,102,0,1,10,0,0,0,0,0,0,0,0,0,0,,,,
107,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Dulahajara,2,Razia Begum,,,Katakhali,,,,,2111,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
108,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Dulahajara,2,Razia Begum,,,Pur. Domkhali Rezerve para,,,,,5376,1082,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
109,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Dulahajara,3,Jhinu Nath,,,Cha bagan,,,,,4049,843,0,1615,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
110,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Dulahajara,3,Jhinu Nath,,,Moulobikata,,,,,1559,312,0,784,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
111,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Dulahajara,4,Jasmin Aktar,,,Shantirghat,,,,,563,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
112,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Dulahajara,4,Jasmin Aktar,,,Ulubunia,,,,,3467,770,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
113,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Dulahajara,5,Jasmin Aktar,,,Balur char,,,,,2575,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
114,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Dulahajara,5,Jasmin Aktar,,,Dakbangla,,,,,899,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
115,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Dulahajara,5,Jasmin Aktar,,,Dulahajara,,,,,2670,593,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
116,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Dulahajara,6,Titu Pal,,,Balurchar,,,,,936,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
117,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Dulahajara,6,Titu Pal,,,Boiragirkhil,,,,,1861,341,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
118,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Dulahajara,6,Titu Pal,,,Poshchim Maij para,,,,,865,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
119,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Dulahajara,7,Tania Sultana,,,Koiar Defa,,,,,1223,249,0,543,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
120,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Dulahajara,7,Tania Sultana,,,Maij para,,,,,2424,497,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
121,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Dulahajara,7,Tania Sultana,,,Mogchara jum,,,,,2198,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
122,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Dulahajara,7,Tania Sultana,,,Safari Park,,,,,1097,236,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
123,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Dulahajara,8,Titu Pal,,,Dokhin Maij para,,,,,1019,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
124,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Dulahajara,8,Titu Pal,,,Natun para,,,,,1950,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
125,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Dulahajara,8,Titu Pal,,,Paglirbil,,,,,1427,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
126,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Dulahajara,8,Titu Pal,,,Villager para,,,,,1552,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
127,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Dulahajara,9,Tania Sultana,,,Hati para,,,,,686,142,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
128,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Dulahajara,9,Tania Sultana,,,Olir jum,,,,,1089,214,0,693,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
129,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Dulahajara,9,Tania Sultana,,,Rangmahol,,,,,5878,1190,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
130,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Dulahajara,9,Tania Sultana,,,Shah shujapur,,,,,695,146,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
131,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Fasiakhali,1,Zannat Ara,,,Hajian,,,,,2944,534,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
132,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Fasiakhali,2,Setara Begum,,,Digorpankhali,,,,,2824,668,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
133,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Fasiakhali,3,Santa Rudra,,,Atbar Para,,,,,1233,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
134,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Fasiakhali,3,Santa Rudra,,,Chairman para,,,,,1102,194,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
135,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Fasiakhali,3,Santa Rudra,,,Master para,,,,,1054,199,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
136,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Fasiakhali,3,Santa Rudra,,,Uchitarbil,,,,,823,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
137,Bangladesh,Chattogram,Cox's Bazar,Chakaria,Fasiakhali,4,Setara Begum,,,Uttar Ghuina,,,,,2814,580,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
