SL,Country,Division,District,Upazila,Union,Ward No,Name of SK/SHW,Desig.,Name of SS,Village Name (English),"Village Name 
(Bangla)","Village 
Code",Latitude,Longitute,Population,HH Number,"2026 
(Active LLINs)","2025
(Active LLINs)","2024
(Active LLINs)",January,February,March,April,May,June,July,August,September,October,November,December,"Name of
 MMW, 
Health 
post &
CHW(C)","Village 
Distance
 from 
upazila office (KM)","Name of Border
 with others
 country","Others
 Activities
(TDA/Dev care)"
55,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Joggyo Sola,5,,,,Moni Para,,,,,505,104,,125,0,,,,,,,,,,,,,,,,
56,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Joggyo Sola,5,,,,Dasbil,,,,,200,60,,100,0,,,,,,,,,,,,,,,,
57,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Joggyo Sola,5,,,,Chariman para,,,,,190,50,,100,0,,,,,,,,,,,,,,,,
58,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Joggyo Sola,5,,,,Pakka Tilla,,,,,280,80,,0,0,,,,,,,,,,,,,,,,
59,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Joggyo Sola,5,,,,Gonjo Para,,,,,270,70,,0,0,,,,,,,,,,,,,,,,
60,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Joggyo Sola,5,,,,Middle Sapmara,,,,,498,109,,340,0,,,,,,,,,,,,,,,,
61,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Joggyo Sola,5,,,,Fakir Tila,,,,,521,111,,220,0,,,,,,,,,,,,,,,,
62,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Joggyo Sola,5,,,,Roasa Para,,,,,352,81,,185,0,,,,,,,,,,,,,,,,
63,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Joggyo Sola,6,,,,Headman Para,,,,,339,134,,205,0,,,,,,,,,,,,,,,,
64,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Joggyo Sola,7,,,,Dokkin Sapmara,,,,,254,56,,175,0,,,,,,,,,,,,,,,,
65,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Joggyo Sola,7,,,,Nonabil,,,,,572,120,,400,0,,,,,,,,,,,,,,,,
66,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Joggyo Sola,8,,,,Jia Nagar,,,,,886,128,,252,0,,,,,,,,,,,,,,,,
67,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Joggyo Sola,8,,,,Garamchari,,,,,690,144,,248,0,,,,,,,,,,,,,,,,
68,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Joggyo Sola,8,,,,Shapmara,,,,,383,81,,430,0,,,,,,,,,,,,,,,,
69,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Joggyo Sola,9,,,,Chariman para,,,,,466,100,,230,0,,,,,,,,,,,,,,,,
70,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Joggyo Sola,9,,,,Natun Para,,,,,397,80,,120,0,,,,,,,,,,,,,,,,
71,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,1,,,,Mohamuni,,,,,821,172,,304,0,,,,,,,,,,,,,,,,
72,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,1,,,,Taltala,,,,,524,109,,241,0,,,,,,,,,,,,,,,,
73,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,1,,,, Adasa gramPurbo Mohamuni ,,,,,796,115,,216,0,,,,,,,,,,,,,,,,
74,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,1,,,,Hatimura,,,,,806,119,,204,0,,,,,,,,,,,,,,,,
75,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,1,,,,Goba Mara,,,,,927,146,,276,0,,,,,,,,,,,,,,,,
76,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,1,,,,Depuya,,,,,331,70,,280,0,,,,,,,,,,,,,,,,
77,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,1,,,,Dulu Para,,,,,542,105,,119,0,,,,,,,,,,,,,,,,
78,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,1,,,,Osman Polli,,,,,406,62,,240,0,,,,,,,,,,,,,,,,
79,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,1,,,,Fakir Nala,,,,,204,51,,114,0,,,,,,,,,,,,,,,,
80,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,1,,,,Jamtala,,,,,302,90,,70,0,,,,,,,,,,,,,,,,
81,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,1,,,,Monachari,,,,,152,20,,93,0,,,,,,,,,,,,,,,,
82,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,1,,,,Remra para,,,,,121,52,,100,0,,,,,,,,,,,,,,,,
83,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,2,,,,Moulibi Para,,,,,360,80,,135,0,,,,,,,,,,,,,,,,
84,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,2,,,,Mayour Khil,,,,,210,40,,80,0,,,,,,,,,,,,,,,,
85,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,2,,,,Chokke Bil,,,,,320,60,,123,0,,,,,,,,,,,,,,,,
86,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,2,,,,Purbo Gossha Bill,,,,,390,70,,146,0,,,,,,,,,,,,,,,,
87,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,2,,,,P. Jamtala,,,,,475,85,,0,0,,,,,,,,,,,,,,,,
88,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,2,,,,Chowdhury Para,,,,,354,58,,0,0,,,,,,,,,,,,,,,,
89,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,2,,,,Gossha Bil,,,,,634,65,,0,0,,,,,,,,,,,,,,,,
90,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,2,,,,Bokripara,,,,,524,64,,0,0,,,,,,,,,,,,,,,,
91,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,2,,,,Wakchari,,,,,450,100,,260,0,,,,,,,,,,,,,,,,
92,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,3,,,,Dokkin Hafchari,,,,,361,86,,0,0,,,,,,,,,,,,,,,,
93,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,3,,,,Mona Dong,,,,,243,41,,0,0,,,,,,,,,,,,,,,,
94,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,4,,,,Sadar Upazila,,,,,358,80,,100,0,,,,,,,,,,,,,,,,
95,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,4,,,,Hazi Para,,,,,325,70,,212,0,,,,,,,,,,,,,,,,
96,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,4,,,,Purbo Hazi Para,,,,,421,80,,0,0,,,,,,,,,,,,,,,,
97,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,4,,,,KPM,,,,,424,90,,0,0,,,,,,,,,,,,,,,,
98,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,4,,,,Master Para,,,,,350,63,,84,0,,,,,,,,,,,,,,,,
99,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,5,,,,Mora Dhulu,,,,,1064,278,,493,0,,,,,,,,,,,,,,,,
100,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,5,,,,P Mora Dulu,,,,,311,70,,0,0,,,,,,,,,,,,,,,,
101,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,5,,,,Headman Para,,,,,537,130,,264,0,,,,,,,,,,,,,,,,
102,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,5,,,,Zia Nagar,,,,,443,90,,165,0,,,,,,,,,,,,,,,,
103,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,5,,,,Purbo Jia Nagar,,,,,554,116,,250,0,,,,,,,,,,,,,,,,
104,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,5,,,,Nathpara,,,,,399,83,,187,0,,,,,,,,,,,,,,,,
105,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,5,,,,Namar Para,,,,,1013,145,,325,0,,,,,,,,,,,,,,,,
106,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,5,,,,Dharma Gargh,,,,,359,79,,185,0,,,,,,,,,,,,,,,,
107,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,5,,,,Lemuya,,,,,416,87,,116,0,,,,,,,,,,,,,,,,
108,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,5,,,,Rangapani godar Par,,,,,494,103,,0,0,,,,,,,,,,,,,,,,
109,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,6,,,,Molonggi Para,,,,,100,20,,57,0,,,,,,,,,,,,,,,,
110,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,6,,,,Sipahi Para,,,,,1510,321,,559,0,,,,,,,,,,,,,,,,
111,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,6,,,,Gaidong,,,,,647,140,,0,0,,,,,,,,,,,,,,,,
112,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,6,,,,Khodang,,,,,463,102,,138,0,,,,,,,,,,,,,,,,
113,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,6,,,,Goda Toli,,,,,386,80,,0,0,,,,,,,,,,,,,,,,
114,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,6,,,,Durchari Para,,,,,241,75,,150,0,,,,,,,,,,,,,,,,
115,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,6,,,,Bagan Para,,,,,563,100,,129,0,,,,,,,,,,,,,,,,
116,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,6,,,,Lafai Dong,,,,,487,109,,169,0,,,,,,,,,,,,,,,,
117,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,7,,,,Eyatalong para,,,,,151,31,,77,0,,,,,,,,,,,,,,,,
118,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,7,,,,Upazila,,,,,787,211,,300,0,,,,,,,,,,,,,,,,
119,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,7,,,,West Muslim Para,,,,,563,125,,0,0,,,,,,,,,,,,,,,,
120,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,7,,,,Master Para,,,,,317,72,,0,0,,,,,,,,,,,,,,,,
121,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,8,,,,Dokkin Muslim P.,,,,,576,88,,0,0,,,,,,,,,,,,,,,,
122,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,8,,,,Muslim Para,,,,,342,71,,74,0,,,,,,,,,,,,,,,,
123,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,8,,,,Raj Para,,,,,515,121,,177,0,,,,,,,,,,,,,,,,
124,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,9,,,,Akshatta Para,,,,,476,99,,311,0,,,,,,,,,,,,,,,,
125,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,9,,,,Rahman Nagar,,,,,478,95,,81,0,,,,,,,,,,,,,,,,
126,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,9,,,,Dokkin Aksapta,,,,,559,94,,138,0,,,,,,,,,,,,,,,,
127,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,9,,,,West Aksapta,,,,,340,68,,150,0,,,,,,,,,,,,,,,,
128,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,9,,,,Cenguchara,,,,,562,95,,272,0,,,,,,,,,,,,,,,,
129,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Manikchari,9,,,,Panjaram,,,,,451,84,,22,0,,,,,,,,,,,,,,,,
130,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Tin Tohori,1,,,,Gorkana,,,,,354,89,,191,0,,,,,,,,,,,,,,,,
131,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Tin Tohori,1,,,,Tulabil,,,,,517,105,,270,0,,,,,,,,,,,,,,,,
132,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Tin Tohori,1,,,,Barobil,,,,,399,83,,154,0,,,,,,,,,,,,,,,,
133,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Tin Tohori,1,,,,Cunguchara,,,,,1031,204,,450,0,,,,,,,,,,,,,,,,
134,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Tin Tohori,1,,,,Banjaram,,,,,783,120,,293,0,,,,,,,,,,,,,,,,
135,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Tin Tohori,2,,,,Marma Para,,,,,327,110,,224,0,,,,,,,,,,,,,,,,
136,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Tin Tohori,2,,,,Durchari Para,,,,,401,120,,200,0,,,,,,,,,,,,,,,,
137,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Tin Tohori,2,,,,Adarsha Gram,,,,,453,101,,220,0,,,,,,,,,,,,,,,,
138,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Tin Tohori,3,,,,Sibir,,,,,492,103,,220,0,,,,,,,,,,,,,,,,
139,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Tin Tohori,3,,,,BaroDulu,,,,,597,162,,342,0,,,,,,,,,,,,,,,,
140,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Tin Tohori,3,,,,Bassa Para,,,,,554,126,,222,0,,,,,,,,,,,,,,,,
141,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Tin Tohori,4,,,,Tintohuri,,,,,317,66,,195,0,,,,,,,,,,,,,,,,
142,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Tin Tohori,4,,,,Muslim Para,,,,,830,231,,323,0,,,,,,,,,,,,,,,,
143,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Tin Tohori,4,,,,Tintohuri,,,,,402,80,,156,0,,,,,,,,,,,,,,,,
144,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Tin Tohori,4,,,,Godatoli,,,,,464,108,,259,0,,,,,,,,,,,,,,,,
145,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Tin Tohori,5,,,,Kumari,,,,,966,235,,207,0,,,,,,,,,,,,,,,,
146,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Tin Tohori,5,,,,Debatoli,,,,,221,50,,105,0,,,,,,,,,,,,,,,,
147,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Tin Tohori,6,,,,Baro Tila,,,,,442,90,,205,0,,,,,,,,,,,,,,,,
148,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Tin Tohori,6,,,,Baroi Tali,,,,,538,140,,287,0,,,,,,,,,,,,,,,,
149,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Tin Tohori,6,,,,Kakrachari,,,,,493,100,,201,0,,,,,,,,,,,,,,,,
150,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Tin Tohori,6,,,,Rangaiga para,,,,,781,258,,504,0,,,,,,,,,,,,,,,,
151,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Tin Tohori,7,,,,Bola chola,,,,,813,235,,0,0,,,,,,,,,,,,,,,,
152,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Tin Tohori,7,,,,Dajja Para,,,,,697,148,,0,0,,,,,,,,,,,,,,,,
153,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Tin Tohori,7,,,,Ranga Pani,,,,,607,270,,0,0,,,,,,,,,,,,,,,,
154,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Tin Tohori,8,,,,Baro Dulu ,,,,,130,86,,0,0,,,,,,,,,,,,,,,,
155,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Tin Tohori,8,,,,Baro Dulu,,,,,536,130,,0,0,,,,,,,,,,,,,,,,
156,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Tin Tohori,8,,,,Namar Para,,,,,441,99,,259,0,,,,,,,,,,,,,,,,
157,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Tin Tohori,8,,,,Butaichari,,,,,443,94,,0,0,,,,,,,,,,,,,,,,
158,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Tin Tohori,8,,,,Hindu Para,,,,,526,124,,0,0,,,,,,,,,,,,,,,,
159,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Tin Tohori,9,,,,Posim Dibi Para,,,,,566,106,,0,0,,,,,,,,,,,,,,,,
160,Bangladesh,Chattogram,Khagrachhari,Manikchhari,Tin Tohori,9,,,,Depuya,,,,,1138,353,,0,0,,,,,,,,,,,,,,,,
